property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	d79916e9-dd6f-4ff1-bb97-a8508069d0ab	variability_open	You can find (a/an) turtle which is blue. Blue is one of many possible colors (a/an) turtle usually has. The range of colors is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	49a4750b-8b21-42ca-bd3c-9c3825cf6061	creative	I could say (a/an) turtle is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	8d65a49b-0929-4f6b-9523-01d2d2a2dfae	rare	I think (a/an) turtle can be blue, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	f083d884-b561-4549-bab7-14f0d3364e78	impossible	I think it is impossible for (a/an) turtle to be blue.	dry	water	white	rose	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	b08aae9f-7fe4-4448-8deb-15d3605d5e1b	unusual	Usually, (a/an) turtle is not blue, but there could be a highly unusual situation in which (a/an) turtle is blue.	blue	pony	brown	beer	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	1c493294-cfa8-4080-bd5b-9e891bea67a7	implied_category	I know that (a/an) plumage is blue as most or all other things similar to (a/an) plumage are blue. 	sweet	chocoloate_cake	transparent	table	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	6e9b8dc8-7b86-42d4-acde-903d4e99e766	typical_of_property	``Plumage'' is one of the first things which come to mind when I hear ``blue' because (a/an) plumage is a typical example of things which are blue'. 	white	snow	grey	water	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	8b159f9c-72ea-4de7-8754-70877458d47a	affording_activity	I know that being blue is necessary for many things (a/an) plumage does or is used for. 	bright	flashlight	grey	car	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	f228bf87-1fc6-4842-b276-bdeb9f81d93a	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``plumage' because blue is one of the typical colors of (a/an) plumage'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	d4c67144-7cca-425a-9350-61c0d634a9e5	variability_limited	You can find (a/an) plumage which is blue. Blue is one of a few possible colors (a/an) plumage usually has. There is only a limited range of possible colors.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	5e37c7e8-0e6b-408f-920c-8db8f8007564	variability_open	You can find (a/an) plumage which is blue. Blue is one of many possible colors (a/an) plumage usually has. The range of colors is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	9c705482-8498-4a56-8ab3-302e8219695e	creative	I could say (a/an) plumage is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	137dc38f-cee8-4414-9c26-421ae771ef2d	rare	I think (a/an) plumage can be blue, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	cb7c94d3-7be9-4650-bb4b-e7e2ec0df761	impossible	I think it is impossible for (a/an) plumage to be blue.	frozen	flame	light	book	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.
blue	neg/pos	not_certain	plumage	perceptual	wikipedia_sgns_model	689b7050-0ae2-4f0b-b199-41017d779de1	unusual	Usually, (a/an) plumage is not blue, but there could be a highly unusual situation in which (a/an) plumage is blue.	blue	pony	brown	beer	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
blue	neg/pos	not_certain	blossom	perceptual	wikipedia_sgns_model	08b18c43-2d4a-4911-a216-6c7cd5ced2b7	implied_category	I know that (a/an) blossom is blue as most or all other things similar to (a/an) blossom are blue. 	sweet	cotten_candy	white	dress	I know that (a/an) cotten_candy is sweet as most or all other things similar to (a/an) cotten_candy are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 
blue	neg/pos	not_certain	blossom	perceptual	wikipedia_sgns_model	ec2f0806-622a-42df-9d6e-d9c2da6757de	typical_of_property	``Blossom'' is one of the first things which come to mind when I hear ``blue' because (a/an) blossom is a typical example of things which are blue'. 	small	mouse	small	dog	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 
blue	neg/pos	not_certain	blossom	perceptual	wikipedia_sgns_model	aa3b431e-dcb8-4d86-8f18-07cd49ede92e	affording_activity	I know that being blue is necessary for many things (a/an) blossom does or is used for. 	bright	flashlight	grey	car	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 
blue	neg/pos	not_certain	blossom	perceptual	wikipedia_sgns_model	e6f1331d-ceae-4140-b017-3ad113f40e4b	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``blossom' because blue is one of the typical colors of (a/an) blossom'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
blue	neg/pos	not_certain	blossom	perceptual	wikipedia_sgns_model	7a360815-326c-4390-8c98-de7b9b932385	variability_limited	You can find (a/an) blossom which is blue. Blue is one of a few possible colors (a/an) blossom usually has. There is only a limited range of possible colors.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
blue	neg/pos	not_certain	blossom	perceptual	wikipedia_sgns_model	4e67ade2-72b5-453c-b5be-5362fbbc55eb	variability_open	You can find (a/an) blossom which is blue. Blue is one of many possible colors (a/an) blossom usually has. The range of colors is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
blue	neg/pos	not_certain	blossom	perceptual	wikipedia_sgns_model	79d15857-44da-412f-9267-c075cd4e8de4	creative	I could say (a/an) blossom is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
