property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
blue	pos	not_certain	diamond	perceptual	conceptnet	f468ccf4-b134-4f12-89ee-54d4c21861de	unusual	Usually, (a/an) diamond is not blue, but there could be a highly unusual situation in which (a/an) diamond is blue.	pink	chocolate	brown	chocolate	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.
blue	pos	not_certain	diamond	perceptual	conceptnet	26a66208-af46-488c-a748-922240516b4f	impossible	I think it is impossible for (a/an) diamond to be blue.	solid	steam	orange	flame	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.
blue	pos	not_certain	diamond	perceptual	conceptnet	7ad23b7f-3e3d-44ad-a6ee-1b2023cb8571	rare	I think (a/an) diamond can be blue, but this is rare or uncommon.	purple	snail	green	bell pepper	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.
blue	pos	not_certain	diamond	"perceptual
perceptual
perceptual"	conceptnet	86ea40d3-289d-4317-9f9e-b81d9c81e8fe	creative	I could say (a/an) diamond is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	pos	certain	budgie	perceptual	cslb mcrae	d627341d-9c48-4799-850e-fc0071cc4b2e	implied_category	I know that (a/an) budgie is blue as most or all other things similar to (a/an) budgie are blue. 	sweet	cotten_candy	white	dress	I know that (a/an) cotten_candy is sweet as most or all other things similar to (a/an) cotten_candy are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 
blue	pos	certain	budgie	perceptual	cslb mcrae	080f515d-13fe-4717-ad9b-df3b23702cb1	affording_activity	I know that being blue is necessary for many things (a/an) budgie does or is used for. 	bright	flashlight	grey	car	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 
blue	pos	certain	budgie	perceptual	cslb mcrae	9f6ee98b-be9f-4629-94b9-c352bda021d4	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``budgie' because blue is one of the typical colors of (a/an) budgie'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
blue	pos	certain	budgie	perceptual	cslb mcrae	89d0b7bd-2f46-44be-8a2e-35e0b540c314	typical_of_property	``Budgie'' is one of the first things which come to mind when I hear ``blue' because (a/an) budgie is a typical example of things which are blue'. 	colorful	rainbow	white	table	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. 
blue	pos	certain	budgie	perceptual	cslb mcrae	afcd69d0-abad-4887-970d-2e9b56333696	variability_open	You can find (a/an) budgie which is blue. Blue is one of many possible colors (a/an) budgie usually has. The range of colors is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
blue	pos	certain	budgie	perceptual	cslb mcrae	35023702-70de-454a-a7d9-a0ab7e0f6c81	variability_limited	You can find (a/an) budgie which is blue. Blue is one of a few possible colors (a/an) budgie usually has. There is only a limited range of possible colors.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
blue	pos	not_certain	dress	perceptual	conceptnet	a7900f3f-0753-4ecf-878a-e6895c371e96	implied_category	I know that (a/an) dress is blue as most or all other things similar to (a/an) dress are blue. 	liquid	wine	liquid	bread	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 
blue	pos	not_certain	dress	perceptual	conceptnet	9c8b155c-f636-4b6f-a6d0-47b304d5b404	affording_activity	I know that being blue is necessary for many things (a/an) dress does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
blue	pos	not_certain	dress	perceptual	conceptnet	dd10f7e3-cc4b-4343-9c18-f74af0f4174c	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``dress' because blue is one of the typical colors of (a/an) dress'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
blue	pos	not_certain	dress	perceptual	conceptnet	e8f2f61f-3fdf-4eac-9cc8-8cae36fe9190	typical_of_property	``Dress'' is one of the first things which come to mind when I hear ``blue' because (a/an) dress is a typical example of things which are blue'. 	small	mouse	small	dog	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 
blue	pos	not_certain	dress	perceptual	conceptnet	6dbf8576-90d3-4094-8cf0-d7aa4b692c20	variability_open	You can find (a/an) dress which is blue. Blue is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
blue	pos	not_certain	dress	perceptual	conceptnet	8825f739-0423-41c5-8460-95e00fa826b3	variability_limited	You can find (a/an) dress which is blue. Blue is one of a few possible colors (a/an) dress usually has. There is only a limited range of possible colors.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
blue	pos	not_certain	dress	perceptual	conceptnet	98cad4ca-81e7-44c8-9996-a5f258e8517b	unusual	Usually, (a/an) dress is not blue, but there could be a highly unusual situation in which (a/an) dress is blue.	blue	pony	brown	beer	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
blue	pos	not_certain	dress	perceptual	conceptnet	953f4d49-d6bf-4242-bf61-3838e7508915	impossible	I think it is impossible for (a/an) dress to be blue.	frozen	flame	light	book	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.
blue	pos	not_certain	dress	perceptual	conceptnet	c1940901-adc5-4099-9607-56a096dda315	rare	I think (a/an) dress can be blue, but this is rare or uncommon.	yellow	tomato	grey	grizzly bear	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.
blue	pos	not_certain	dress	"perceptual
perceptual
perceptual"	conceptnet	98cef51f-b7e2-48bd-aa8b-e2b0e6e6f244	creative	I could say (a/an) dress is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/pos/pos	uncertain	chameleon	perceptual	wikipedia_sgns_model conceptnet wikipedia_sgns_model conceptnet	0f2b048c-cb85-4ef7-8220-161fb6b17fd9	implied_category	I know that (a/an) chameleon is blue as most or all other things similar to (a/an) chameleon are blue. 	sweet	cotten_candy	white	dress	I know that (a/an) cotten_candy is sweet as most or all other things similar to (a/an) cotten_candy are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 
blue	neg/pos/pos	uncertain	chameleon	perceptual	wikipedia_sgns_model conceptnet wikipedia_sgns_model conceptnet	ccc5b5ae-488d-4e0f-924e-9375f22a1c0e	affording_activity	I know that being blue is necessary for many things (a/an) chameleon does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
